証券コード,年度,売上高,営業利益,営業利益率(%),EPS,営業CF,現金等,一株配当,配当性向(%),自己資本比率(%)
2734,2021/11,,,,,15816000000,24227000000,,,34.9
2735,2021/08,,,,,378261000,6169208000,,,52.6
2736,2021/08,,,,,1337337000,1040009000,,,13.6
2737,2021/03,,,,,-11583000000,9550000000,,,26.8
2742,2021/02,,,,,11589000000,23249000000,,,48.5
2747,2021/02,,,,,741498000,827253000,,,27.9
2749,2021/03,,,,,2469167000,11020922000,,,33.7
274A,2021/02,,,,,,,,,0.4
2750,2021/03,,,,,2259242000,4718478000,,,35
2751,2021/04,,,,,1470000000,8701000000,,,58.6
2752,2021/12,,,,,3011000000,7887000000,2.5,-,14.6
2760,2021/03,,,,,-3463000000,5391000000,,,31.9
2762,2021/06,,,,,-1780000000,922000000,,,22
2763,2021/03,,,,,-1143000000,12775000000,63,89.4,39.2
2764,2021/03,,,,,-2695745000,640327000,-,-,16
2767,2021/03,,,,,3692000000,24510000000,,,56.9
2768,2021/03,,,,,84972000000,287597000000,,,26.9
2769,2021/05,,,,,2223000000,3853000000,0,-,31.3
276A,2021/08,,,,,-,337440000,,,-
2780,2021/03,,,,,4379703000,11894785000,,,48.8
2782,2021/03,,,,,19447000000,49771000000,,,73.8
2784,2021/03,,,,,-21191000000,169060000000,,,37.2
2788,2021/12,,,,,2752908000,4476869000,,,45.1
2789,2021/02,,,,,-682475000,911608000,,,32.3
2790,2021/03,,,,,24781000000,38091000000,,,64.7
2791,2021/05,,,,,9853000000,7857000000,,,54.7
2792,2021/05,,,,,7707600000,13669659000,,,82.7
2795,2021/03,,,,,293600000,1962328000,,,76.3
2796,2021/05,,,,,1945000000,4604000000,,,24.3
2798,2021/02,,,,,-99855000,1096216000,-,-,-23.1
2801,2021/03,,,,,57167000000,55678000000,,,70.3
2802,2021/03,,,,,165650000000,181609000000,,,43.3
2804,2021/03,,,,,1513841000,4850561000,,,76.6
2805,2021/03,,,,,11313000000,25563000000,,,44
2806,2021/03,,,,,2025000000,8395000000,,,85.9
2809,2021/11,,,,,38533000000,66703000000,,,64.5
280A,2021/11,,,,,-,396034000,,,10.7
2810,2021/03,,,,,23181000000,78343000000,,,69.8
2811,2021/12,,,,,14796000000,31231000000,,,54.6
2813,2021/03,,,,,318674000,1051017000,,,42.8
2814,2021/03,,,,,1289965000,8747349000,,,91.5
2815,2021/03,,,,,11015523000,40877790000,,,87.9
2816,2021/03,,,,,1966000000,2645000000,,,56.7
2818,2021/03,,,,,639649000,1913053000,,,60
2819,2021/03,,,,,4735000000,15498000000,,,67.1
2820,2021/06,,,,,2595279000,248947000,,,53.1
2831,2021/03,,,,,3531331000,2558478000,,,57
285A,2021/03,,,,,-,410501000000,0,-,-
286A,2021/12,,,,,-,7039717000,,,-
2871,2021/03,,,,,45453000000,28011000000,,,50.1
2872,2021/02,,,,,486111000,99070000,,,50.7
2874,2021/09,,,,,13311000000,3160000000,,,45.8
2875,2021/03,,,,,47783000000,32832000000,,,77.3
2876,2021/03,,,,,284902000,974387000,,,50.9
2877,2021/03,,,,,3177843000,2918573000,,,38.2
287A,2021/03,,,,,,,,,24.7
2882,2021/02,,,,,655000000,1380000000,,,34.8
2883,2021/03,,,,,794895000,4310327000,,,76.1
2884,2021/02,,,,,2092629000,4544175000,,,23.6
288A,2021/03,,,,,,,,,20.9
2892,2021/03,,,,,3854000000,177000000,,,55
2894,2021/03,,,,,88995000,2579907000,,,41
2897,2021/03,,,,,72714000000,90294000000,,,57.9
2902,2021/03,,,,,4674000000,5596000000,,,78
2903,2021/03,,,,,3166000000,4681000000,,,43.9
2904,2021/06,,,,,2416959000,1286873000,,,61.2
2907,2021/03,,,,,2002259000,1763008000,,,55.7
2908,2021/03,,,,,6105000000,13874000000,,,83.2
290A,2021/12,,,,,-,7350172000,,,-
2910,2021/04,,,,,2763000000,13018000000,,,79.8
2911,2021/03,,,,,829259000,925681000,,,73.3
2914,2021/12,,,,,598909000000,721731000000,,,48.7
2915,2021/03,,,,,5203000000,12385000000,,,57.1
2916,2021/03,,,,,1470679000,3240298000,,,45.7
2917,2021/09,,,,,1403846000,1798356000,15,32.4,76.8
2918,2021/02,,,,,8338000000,8946000000,,,53.7
2919,2021/03,,,,,954247000,2153102000,,,79
2922,2021/03,,,,,3304925000,3341862000,,,56.9
2923,2021/04,,,,,4854704000,359587000,,,46.8
2924,2021/03,,,,,1053000000,2429000000,,,60.9
2926,2021/09,,,,,49308000,548948000,,,77.5
2927,2021/08,,,,,2582697000,8667136000,,,33.1
2928,2021/03,,,,,24867000000,33786000000,-,-,16.6
2929,2021/07,,,,,5938000000,9794000000,,,40.4
2930,2021/02,,,,,682347000,3612973000,,,83.5
2932,2021/12,,,,,1490000000,3243000000,,,42.6
2933,2021/03,,,,,5799683000,4265073000,,,15.5
2934,2021/05,,,,,830912000,1631094000,,,48.8
2937,2021/03,,,,,1051816000,1395139000,,,6.5
2938,2021/06,,,,,3606000000,1943000000,,,30.3
2961,2021/09,,,,,1034798000,3349710000,,,46.5
2962,2021/06,,,,,837108000,612993000,,,37
296A,2021/03,,,,,,,,,83.3
2970,2021/12,,,,,635000000,2313000000,,,46.7
2974,2021/09,,,,,-1807264000,7316008000,,,22.6
2975,2021/11,,,,,-4914674000,3112219000,,,26.2
2976,2021/03,,,,,534316000,3065361000,,,19.1
297A,2021/03,,,,,1911107000,3692817000,,,18.7
2980,2021/03,,,,,-3566962000,2637195000,,,63.5
2981,2021/03,,,,,-699397000,3643533000,,,53.4
2982,2021/12,,,,,-4435650000,8403407000,,,35.1
2984,2021/03,,,,,781014000,3030478000,,,16.9
2986,2021/12,,,,,-5358368000,6561734000,,,20
298A,2021/12,,,,,-,219595000,,,18.7
2991,2021/07,,,,,189273000,3296978000,,,44
2993,2021/03,,,,,2205589000,6669963000,,,12
2998,2021/03,,,,,-513917000,2036741000,-,-,9.6
2999,2021/08,,,,,-2403520000,854236000,,,26
299A,2021/03,,,,,,,,,85.5
3001,2021/12,,,,,4604000000,10813000000,,,44.7
3002,2021/03,,,,,8595000000,9717000000,,,71.1
3003,2021/12,,,,,291736000000,206086000000,,,28.8
3004,2021/03,,,,,2124000000,1351000000,,,12.6
300A,2021/03,,,,,,,,,69.3
3010,2021/03,,,,,-1509540000,1659505000,,,-15.8
3011,2021/03,,,,,483869000,1424006000,,,24.2
3020,2021/03,,,,,1347000000,1493000000,,,53
3021,2021/05,,,,,2383989000,1810893000,,,41.9
3023,2021/03,,,,,887000000,4675000000,,,56.2
3024,2021/03,,,,,291825000,1101749000,,,27.5
3028,2021/06,,,,,46882000000,57159000000,,,52.4
302A,2021/03,,,,,,,,,-27.4
3030,2021/02,,,,,-1824402000,1529854000,-,-,25.1
3031,2021/04,,,,,184766000,4802869000,,,42.6
3032,2021/03,,,,,580355000,895242000,,,16.2
3034,2021/03,,,,,12912000000,19498000000,,,40.9
3035,2021/08,,,,,400037000,2285259000,,,40.3
3036,2021/03,,,,,4098000000,26002000000,,,28.9
3038,2021/10,,,,,21261000000,56710000000,,,48.8
303A,2021/03,,,,,,,,,58.6
3040,2021/12,,,,,2080000000,8450000000,,,48.9
3041,2021/06,,,,,57822000,976362000,,,16.5
3042,2021/03,,,,,47431000,980103000,2.5,-,81.7
3045,2021/08,,,,,280479000,161504000,,,80.5
3046,2021/08,,,,,5058000000,23206000000,,,38.1
3047,2021/12,,,,,345589000,550605000,,,16
3048,2021/08,,,,,7763000000,108857000000,,,31.6
304A,2021/02,,,,,,,,,89.4
3050,2021/02,,,,,45243000000,79934000000,,,47.7
3053,2021/12,,,,,-658000000,4355000000,,,29
3054,2021/12,,,,,76607000,3027270000,,,48.3
3055,2021/03,,,,,1791000000,20434000000,,,40.9
3058,2021/03,,,,,1097255000,3905836000,,,22.9
3059,2021/03,,,,,1297866000,2750216000,,,41.5
3063,2021/02,,,,,114232000,2313655000,1.5,-,1.3
3064,2021/12,,,,,12258000000,11068000000,,,61.9
3065,2021/02,,,,,-1862689000,3619490000,-,-,34.2
3066,2021/03,,,,,-41773000,1646064000,-,-,14.6
3067,2021/09,,,,,-329710000,994729000,-,0.2,28.5
3068,2021/03,,,,,-1386186000,7418752000,,,25.2
3073,2021/02,,,,,-6844000000,4525000000,-,-,-3.1
3075,2021/05,,,,,1054000000,8604000000,,,54.3
3076,2021/06,,,,,9372000000,32012000000,,,80.6
3079,2021/03,,,,,1743161000,6486000000,,,38.5
3080,2021/02,,,,,1117127000,3459482000,,,50.8
3082,2021/06,,,,,-856445000,4236641000,,,9.2
3083,2021/02,,,,,-128072000,572357000,-,-,61.7
3086,2021/02,,,,,56471000000,128925000000,,,27.9
3087,2021/02,,,,,-2883000000,26309000000,,,81.4
3088,2021/03,,,,,25875000000,38517000000,,,66.7
3091,2021/12,,,,,2421000000,11593000000,,,66.5
3092,2021/03,,,,,44790000000,61648000000,,,44.1
3093,2021/02,,,,,482000000,1937000000,,,41.1
3094,2021/02,,,,,2746498000,5195595000,10,10.1,12
3096,2021/03,,,,,1661347000,2482754000,,,42.3
3097,2021/06,,,,,5789000000,14214000000,,,41
3099,2021/03,,,,,1197000000,102797000000,,,41.9
3101,2021/03,,,,,35028000000,34526000000,,,37.8
3103,2021/03,,,,,14869000000,22593000000,0,0,20.7
3104,2021/03,,,,,6792000000,4571000000,,,66.8
3105,2021/12,,,,,39827000000,42596000000,,,42.8
3106,2021/03,,,,,8073000000,22059000000,,,54.8
3107,2021/03,,,,,9428000000,32033000000,,,33.4
3109,2021/03,,,,,2775000000,6372000000,,,37.4
3110,2021/03,,,,,7815000000,30163000000,,,53.7
3111,2021/03,,,,,-1598000000,2957000000,,,18
3116,2021/03,,,,,74483000000,195180000000,,,39.6
3123,2021/03,,,,,2135085000,1620990000,,,37.1
3131,2021/03,,,,,-602417000,6225480000,,,28.3
3132,2021/03,,,,,38076000000,25438000000,,,52.7
3133,2021/03,,,,,-1032787000,44796000,-,-,-90.8
3134,2021/04,,,,,1941111000,3354616000,,,77.1
3135,2021/06,,,,,595387000,1469224000,-,-,41.5
3136,2021/03,,,,,69705000,647871000,,,13.2
3137,2021/03,,,,,-278719000,668474000,1.5,-,33.6
3138,2021/12,,,,,532922000,2892557000,,,33.8
3139,2021/11,,,,,-4037000000,5014000000,,,36.9
3140,2021/06,,,,,1742000000,2593000000,,,55.4
3143,2021/03,,,,,801017000,1910313000,,,32.2
3148,2021/05,,,,,11572000000,39282000000,,,59
3150,2021/03,,,,,2921650000,8206608000,,,46.5
3151,2021/03,,,,,-1389000000,26252000000,,,33.1
3153,2021/03,,,,,532000000,9904000000,,,40.8
3154,2021/06,,,,,6848544000,12584421000,,,18.8
3156,2021/03,,,,,20133000000,40203000000,,,38.6
3157,2021/03,,,,,521000000,10758000000,,,24.4
3160,2021/05,,,,,891503000,288042000,,,26.9
3161,2021/04,,,,,797764000,2370274000,,,71
3166,2021/03,,,,,2193000000,10711000000,,,30.1
3167,2021/03,,,,,32223000000,5136000000,,,41.6
3168,2021/08,,,,,-3902776000,1401290000,,,36.7
3172,2021/07,,,,,964000000,2646000000,,,65.7
3173,2021/03,,,,,330000000,2729000000,,,31.7
3174,2021/08,,,,,-360297000,2222437000,15,-,20.7
3175,2021/03,,,,,-3555241000,2207948000,,,4.4
3176,2021/09,,,,,2255057000,8663587000,,,67.5
3177,2021/02,,,,,395486000,1143321000,,,38.4
3178,2021/03,,,,,-6689933000,6259428000,,,24.8
3179,2021/03,,,,,-388616000,1827009000,,,50.7
3180,2021/04,,,,,859000000,2572000000,,,45.5
3181,2021/02,,,,,370599000,1088689000,3,-,58.8
3182,2021/03,,,,,8819000000,15552000000,-,89.4,49.8
3183,2021/03,,,,,1850516000,12122053000,,,52.6
3184,2021/03,,,,,2511869000,882047000,,,44.5
3185,2021/03,,,,,147777000,1357195000,,,5.7
3186,2021/11,,,,,3214000000,22718000000,,,37.5
3187,2021/09,,,,,171789000,793462000,3,-,38.2
3190,2021/03,,,,,1133162000,1873965000,,,44.2
3191,2021/06,,,,,12412000000,45495000000,,,70.2
3193,2021/07,,,,,-2687990000,4806821000,,,31
3195,2021/10,,,,,-432319000,790354000,,,45.9
3196,2021/12,,,,,5151731000,3021588000,,,40.7
3197,2021/12,,,,,50065000000,38331000000,,,36.3
3198,2021/02,,,,,-4824196000,11600264000,,,43.8
3199,2021/03,,,,,6970000000,5040000000,,,29.8
3201,2021/11,,,,,12404000000,41052000000,,,62.9
3202,2021/03,,,,,899386000,1485228000,,,20.9
3204,2021/12,,,,,664000000,1952000000,,,36.1
3205,2021/03,,,,,95000000,7723000000,-,-,26.9
3221,2021/03,,,,,66233000,4719509000,,,56.7
3222,2021/02,,,,,29919000000,38118000000,,,52
3223,2021/02,,,,,-389778000,733338000,,,-21
3224,2021/03,,,,,-305507000,541063000,,,-10.1
3231,2021/03,,,,,-63504000000,70624000000,,,30.4
3232,2021/03,,,,,9249200000,5601515000,,,28.7
3236,2021/05,,,,,383000000,3665000000,,,25.5
3237,2021/03,,,,,485239000,871079000,,,34.6
3238,2021/03,,,,,-2347599000,1298860000,,,25.5
323A,2021/02,,,,,,,,,75.8
3241,2021/12,,,,,-401000000,1871000000,,,29.9
3242,2021/06,,,,,-1434086000,7193312000,,,34.2
3245,2021/09,,,,,1752000000,14717000000,,,54.8
3248,2021/10,,,,,375171000,1027605000,,,27.8
324A,2021/04,,,,,,,,,-22.3
3252,2021/12,,,,,11373000000,17178000000,,,32.2
3261,2021/12,,,,,845689000,703113000,,,50.7
3266,2021/11,,,,,1138000000,1126000000,,,76.1
3267,2021/11,,,,,3291115000,4193330000,,,50.8
3271,2021/06,,,,,2870054000,958534000,-,-,9.9
3276,2021/12,,,,,2448854000,7228552000,,,38.8
3277,2021/12,,,,,1704534000,4752625000,,,51.4
3280,2021/02,,,,,-4920000000,6318000000,,,22.9
3284,2021/03,,,,,10722000000,23923000000,,,21.2
3286,2021/06,,,,,2190734000,2217783000,,,8.1
3288,2021/09,,,,,50123000000,334506000000,,,33.4
3289,2021/03,,,,,100411000000,189509000000,,,22.5
3291,2021/03,,,,,322982000000,548664000000,,,58.2
3293,2021/03,,,,,2363777000,3630119000,,,48.9
3294,2021/03,,,,,2749967000,5065243000,,,39.2
3297,2021/05,,,,,1472678000,1024456000,,,67
3299,2021/12,,,,,3307000000,16116000000,,,37.4
3300,2021/06,,,,,-1243130000,3699130000,,,21.7
3302,2021/12,,,,,19287000,7104446000,,,76.6
3306,2021/03,,,,,131057000,654041000,,,39.6
330A,2021/03,,,,,,,,,52.1
3315,2021/03,,,,,15503000000,5645000000,4,-,50
3317,2021/03,,,,,307638000,470905000,,,62.9
331A,2021/03,,,,,,,,,23.9
3321,2021/05,,,,,594631000,1969075000,,,59.9
3323,2021/09,,,,,391468000,2992675000,,,44.6
3326,2021/06,,,,,-525868000,486601000,-,-,3.1
3329,2021/04,,,,,-69892000,1575033000,,,70.8
332A,2021/03,,,,,,,,,30.3
3341,2021/03,,,,,11213000000,32893000000,25,21.2,26.8
3346,2021/03,,,,,-212824000,209909000,-,-,-38.2
3349,2021/05,,,,,27875000000,55108000000,,,50
334A,2021/12,,,,,-,537001000,2.5,-,61.9
3352,2021/03,,,,,558502000,1963615000,,,76.6
3353,2021/02,,,,,1822603000,6805529000,,,36.7
3355,2021/12,,,,,3221377000,7220334000,,,54.1
3358,2021/03,,,,,70134000,478339000,,,51.4
3359,2021/09,,,,,-106973000,1478978000,,,53.2
335A,2021/09,,,,,,,,,19.3
3360,2021/03,,,,,19772000000,72950000000,,,33.3
3361,2021/04,,,,,3350272000,5824710000,,,67.4
3370,2021/03,,,,,-32444000,555622000,,,1.4
3371,2021/03,,,,,3298946000,9681600000,,,60.2
3372,2021/03,,,,,-787261000,1396250000,,,7.6
3374,2021/03,,,,,2907760000,9007388000,,,39.5
3375,2021/03,,,,,928341000,1628560000,,,43.7
3377,2021/11,,,,,-583637000,944217000,,,61.2
3382,2021/02,,,,,539995000000,2183837000000,,,38.4
3384,2021/02,,,,,152475000,753853000,,,23
3386,2021/12,,,,,648000000,3255000000,,,77.3
3387,2021/02,,,,,409000000,37312000000,,,12
3388,2021/03,,,,,3452084000,6685308000,,,58.4
338A,2021/12,,,,,-,42134000,,,-
3391,2021/05,,,,,76459000000,116398000000,,,47.1
3392,2021/03,,,,,72481000,4314192000,,,31.4
3393,2021/03,,,,,-189554000,3245235000,,,52.1
3395,2021/03,,,,,-4161900000,15015996000,,,67.5
3396,2021/02,,,,,2545000000,15321000000,,,50.6
3397,2021/03,,,,,21258000000,24969000000,,,18.8
339A,2021/03,,,,,,,,,35.4
3401,2021/03,,,,,107729000000,166455000000,,,39
3402,2021/03,,,,,211591000000,236354000000,,,43.5
3405,2021/12,,,,,78221000000,151487000000,,,51.3
3407,2021/03,,,,,253676000000,216235000000,,,50.3
3409,2021/03,,,,,-101688000,480230000,-,-,47.6
340A,2021/05,,,,,,,,,19.9
3416,2021/12,,,,,373753000,1557292000,,,35.7
3417,2021/03,,,,,-4273000000,2779000000,,,19.8
3418,2021/07,,,,,-101305000,2301529000,,,25.1
3419,2021/10,,,,,27674000,191095000,,,40.3
341A,2021/03,,,,,,,,,18.8
3420,2021/03,,,,,583966000,4382857000,,,68.1
3421,2021/07,,,,,5037190000,14876696000,,,70.4
3422,2021/03,,,,,8742000000,9352000000,,,32.6
3423,2021/03,,,,,2134319000,4239579000,,,37.2
3426,2021/06,,,,,812456000,4827710000,,,77
3431,2021/03,,,,,1094000000,8516000000,,,49.6
3433,2021/03,,,,,10588000000,18672000000,,,68.9
3434,2021/03,,,,,3060000000,7820000000,,,45.7
3435,2021/03,,,,,924589000,2355902000,,,75.2
3437,2021/03,,,,,641182000,1864396000,,,67.9
3439,2021/06,,,,,1455546000,4006996000,,,50.7
343A,2021/03,,,,,,,,,66.4
3440,2021/08,,,,,1481000000,5695000000,,,78.9
3441,2021/07,,,,,573242000,2971362000,,,46.9
3442,2021/03,,,,,-331833000,465618000,,,22.8
3443,2021/03,,,,,-2547000000,10767000000,,,44.9
3444,2021/04,,,,,5644000,1360141000,,,66.1
3445,2021/12,,,,,9337000000,21641000000,,,36.2
3446,2021/06,,,,,-144486000,550701000,-,-,66.8
3447,2021/03,,,,,2892402000,4738197000,,,64.7
3449,2021/12,,,,,1061091000,4589699000,,,69.6
3452,2021/12,,,,,298000000,12172000000,15,38.4,21.7
3454,2021/11,,,,,301179000,10767954000,,,25.1
3457,2021/06,,,,,12696000000,16313000000,,,22.4
3461,2021/09,,,,,246955000,2678132000,,,50.7
3465,2021/03,,,,,12008000000,29999000000,,,22.3
3467,2021/03,,,,,2013304000,4564651000,,,25.2
3469,2021/06,,,,,-4249192000,523740000,,,27.5
3474,2021/12,,,,,543511000,2237987000,,,32.8
3475,2021/10,,,,,9700312000,7953516000,,,45
3477,2021/03,,,,,-34284000,2061923000,,,42.9
3479,2021/02,,,,,7022000000,15195000000,,,28.4
3480,2021/10,,,,,4910990000,12682185000,,,46
3482,2021/12,,,,,-450000000,7926000000,,,18.9
3484,2021/03,,,,,666067000,2908850000,,,28.4
3486,2021/12,,,,,-574262000,2406316000,,,24.1
3489,2021/03,,,,,3441621000,3992550000,,,36.8
3490,2021/02,,,,,1584002000,2078166000,,,27.5
3491,2021/10,,,,,2585000000,15275000000,,,36.4
3494,2021/09,,,,,146846000,689186000,,,24
3495,2021/09,,,,,609284000,1222438000,,,38.2
3496,2021/09,,,,,518744000,1481246000,,,51.9
3498,2021/08,,,,,972000000,3603000000,,,32.1
3501,2021/05,,,,,4167000000,10756000000,,,33.5
3504,2021/03,,,,,3273262000,24939291000,,,76.4
350A,2021/07,,,,,,,,,50.9
3512,2021/03,,,,,1054478000,4119497000,,,74.9
3513,2021/03,,,,,1716000000,3614000000,,,73.1
3521,2021/03,,,,,-52340000,1206639000,,,68.7
3524,2021/04,,,,,1195848000,635633000,,,26.3
3526,2021/03,,,,,3487000000,5574000000,-,-,34.7
3529,2021/03,,,,,-2949000000,7403000000,-,-,76.3
352A,2021/03,,,,,,,,,5.3
3536,2021/08,,,,,158055000,4058171000,,,10.9
3537,2021/03,,,,,324817000,1010940000,,,52.3
3538,2021/06,,,,,2890547000,3376534000,,,44.4
3539,2021/07,,,,,7272000000,15227000000,,,58.2
353A,2021/05,,,,,,,,,1.5
3542,2021/03,,,,,2369748000,3121157000,,,62.5
3543,2021/02,,,,,10359000000,7301000000,,,31.8
3544,2021/05,,,,,3372000000,2659000000,,,22.5
3546,2021/02,,,,,13824000000,10080000000,,,29.7
3547,2021/11,,,,,-222569000,1742032000,10,-,17.5
3548,2021/02,,,,,142000000,15924000000,,,50.4
3549,2021/05,,,,,13850000000,15734000000,,,39.6
3550,2021/02,,,,,-181872000,2348216000,,,68.8
3551,2021/03,,,,,1882019000,2667672000,,,38.9
3553,2021/03,,,,,2753000000,10063000000,,,62.1
3556,2021/09,,,,,554337000,1766702000,,,20.9
3557,2021/02,,,,,-1200326000,2270142000,,,0.4
3559,2021/03,,,,,137035000,1007566000,,,77.4
3560,2021/08,,,,,466587000,1773741000,,,74
3561,2021/03,,,,,-651757000,4347101000,,,8.4
3562,2021/02,,,,,796091000,1780838000,,,34.8
3563,2021/09,,,,,31679000000,29367000000,,,21.3
3566,2021/12,,,,,253916000,1692239000,,,72.2
3569,2021/03,,,,,12958000000,39498000000,,,55
3571,2021/03,,,,,1019443000,2571441000,,,82.9
3577,2021/03,,,,,319791000,2134655000,,,46.9
3580,2021/03,,,,,3069000000,9954000000,,,79
3583,2021/03,,,,,631217000,1867635000,,,56.1
3591,2021/03,,,,,4260000000,63987000000,,,66.4
3593,2021/03,,,,,6854000000,19911000000,,,90.8
3597,2021/06,,,,,5906479000,6106306000,,,84.9
3598,2021/03,,,,,-253312000,1189237000,,,37.6
3600,2021/03,,,,,569729000,2069956000,,,81.3
3607,2021/08,,,,,515000000,4777000000,,,17.2
3608,2021/02,,,,,-5300000000,49761000000,,,62.6
3611,2021/03,,,,,6648000000,12851000000,,,56
3622,2021/03,,,,,245531000,1442789000,,,64
3623,2021/12,,,,,6331237000,14732823000,,,12.5
3624,2021/09,,,,,-13593000,1138600000,,,40.1
3625,2021/06,,,,,-33221000,1915570000,,,66.3
3626,2021/03,,,,,33345000000,82924000000,,,60
3627,2021/02,,,,,-386009000,2050141000,,,75.6
3628,2021/06,,,,,395940000,1064551000,6,22.5,66.8
3633,2021/12,,,,,669077000,3620663000,,,32.9
3634,2021/03,,,,,57283000,793966000,,,80
3635,2021/03,,,,,29726000000,11439000000,,,86.4
3636,2021/09,,,,,3252000000,29097000000,,,56.4
3640,2021/03,,,,,589221000,390378000,,,34
3641,2021/03,,,,,2431000000,11041000000,,,59.2
3645,2021/05,,,,,391866000,868661000,,,59
3647,2021/08,,,,,2584291000,1646094000,2,52.2,65.7
3648,2021/03,,,,,1747856000,4290249000,,,65.4
3649,2021/12,,,,,750353000,2045974000,,,76.9
3652,2021/03,,,,,36360000,2112353000,-,-,93.5
3653,2021/10,,,,,-653580000,3391708000,-,-,91.2
3655,2021/06,,,,,779789000,3430730000,,,80.9
3660,2021/06,,,,,1553000000,7094000000,,,35.5
3661,2021/03,,,,,1975000000,4820000000,,,36.2
3662,2021/07,,,,,451000000,6035000000,,,73
3663,2021/12,,,,,1972356000,5693279000,,,78.5
366A,2021/03,,,,,684286000,1099255000,,,54.2
3670,2021/02,,,,,,,,,62.9
3671,2021/12,,,,,284297000,1824106000,,,45.5
3673,2021/12,,,,,3782557000,3522045000,,,75.7
3674,2021/09,,,,,1125821000,3096874000,-,0.1,64.2
3675,2021/06,,,,,1046147000,5139697000,,,34
3676,2021/03,,,,,1416917000,5041396000,,,39.7
3678,2021/02,,,,,2544000000,12703000000,,,28
3679,2021/03,,,,,2567000000,7420000000,,,64.6
367A,2021/08,,,,,,,,,28.3
3680,2021/12,,,,,678714000,2598630000,-,0,52.9
3682,2021/03,,,,,436928000,2080647000,,,81.3
3683,2021/12,,,,,1964000000,2552000000,,,55.1
3686,2021/03,,,,,-458531000,2593580000,,,86.5
3687,2021/09,,,,,864574000,4681200000,,,47.8
368A,2021/03,,,,,,,,,92.5
3690,2021/09,,,,,573316000,1391750000,,,51.8
3692,2021/03,,,,,120155000,2093587000,,,69.3
3694,2021/03,,,,,1323462000,1453676000,,,68.2
3695,2021/12,,,,,482160000,1264928000,,,59.9
3696,2021/12,,,,,1162499000,6883425000,,,44.8
3698,2021/09,,,,,546151000,3893554000,,,71.1
369A,2021/08,,,,,,,,,74.8
3708,2021/03,,,,,11638000000,13197000000,,,57.3
3710,2021/09,,,,,132641000,3606227000,,,87
3712,2021/09,,,,,806177000,2459377000,,,79.2
3719,2021/12,,,,,-73648000,704830000,,,84.2
3723,2021/09,,,,,102490000,7174716000,,,92.8
3726,2021/09,,,,,-106129000,770145000,-,-,32.2
372A,2021/05,,,,,,,,,19.9
3733,2021/10,,,,,3380000000,7089000000,,,81.7
3739,2021/03,,,,,-178858000,475536000,,,69
3741,2021/03,,,,,-52127000,2853976000,,,82.9
3744,2021/12,,,,,587141000,3148805000,,,27.7
3747,2021/09,,,,,221205000,608898000,,,76.4
3750,2021/03,,,,,-82897000,1069738000,-,-,22.3
3753,2021/03,,,,,-1490676000,375721000,,,25.3
3758,2021/12,,,,,2048000000,9411000000,5,45.4,46.7
3762,2021/03,,,,,3516429000,14634332000,,,37.1
3763,2021/03,,,,,908617000,5418766000,,,83
3766,2021/03,,,,,453519000,2341434000,,,68.4
3768,2021/03,,,,,1053372000,2443729000,,,80.3
3769,2021/09,,,,,-6343236000,104523965000,,,25.9
3771,2021/03,,,,,1086577000,5808602000,,,63.7
3772,2021/03,,,,,-3724424000,2104891000,10,-,29.5
3773,2021/03,,,,,1232821000,5855916000,,,91
3774,2021/03,,,,,40544000000,42467000000,,,40.7
3775,2021/12,,,,,-155591000,718691000,,,63.5
3776,2021/12,,,,,1595714000,5534183000,,,38.9
3778,2021/03,,,,,4110636000,4174765000,,,28.6
3787,2021/03,,,,,-143496000,1313695000,-,-,96.6
3788,2021/12,,,,,1564832000,5020164000,,,62
378A,2021/06,,,,,,,,,32.2
3791,2021/05,,,,,2145522000,4495744000,,,47.5
